dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,ClassInt,AttrClass,median1,mean1,sdt1,skewness1,median2,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4,entro_Class,totalCorr,SAR
pca_spambase_real,73.38,0.42,0.83,0.02,1,0.08,4601,2,4,SimpleLogistic,18763,0.000434688,2,-190.885839,2.39E-09,614.0078107,8.687603616,4.910982,-8.04E-09,169.9762584,-24.5732025,0.682486,-8.69E-09,27.38266709,-17.97363481,-0.693707,-5.43E-09,3.377922157,5.611111264,0.670414362,9.02841094,0.47
pca_spambase_real,30.56,0.81,0.4,0.01,0.99,0.06,4601,2,4,SMO,453,0.000434688,2,-190.885839,2.39E-09,614.0078107,8.687603616,4.910982,-8.04E-09,169.9762584,-24.5732025,0.682486,-8.69E-09,27.38266709,-17.97363481,-0.693707,-5.43E-09,3.377922157,5.611111264,0.670414362,9.02841094,0.19
pca_spambase_real,71.77,0.53,0.72,0.45,0.69,0.74,4601,2,4,SVM,22.84,0.000434688,2,-190.885839,2.39E-09,614.0078107,8.687603616,4.910982,-8.04E-09,169.9762584,-24.5732025,0.682486,-8.69E-09,27.38266709,-17.97363481,-0.693707,-5.43E-09,3.377922157,5.611111264,0.670414362,9.02841094,0.642566667
pca_spect_full,77.21,0.34,0.75,0.6,0.9,0.1,267,2,4,J48,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.51
pca_spect_full,75.36,0.32,0.73,0.6,0.94,0.15,267,2,4,DecisionStump,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.53
pca_spect_full,78.33,0.34,0.8,0.16,0.94,0.14,267,2,4,RandomForest,50,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.53
pca_spect_full,78.36,0.34,0.77,0.62,0.91,0.12,267,2,4,PART,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.52
pca_spect_full,75.36,0.34,0.73,0.6,0.9,0.1,267,2,4,DecisionTable,50,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.5
pca_spect_full,76.45,0.33,0.76,0.3,0.9,0.1,267,2,4,JRip,30,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.51
pca_spect_full,80.23,0.31,0.82,0.45,0.92,0.13,267,2,4,OneR,0,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,79.06,0.32,0.76,0.7,0.9,0.1,267,2,4,ZeroR,0,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.52
pca_spect_full,73.87,0.44,0.79,0.15,0.92,0.12,267,2,4,IBk,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.48
pca_spect_full,76.17,0.37,0.8,0.05,0.94,0.13,267,2,4,KStar,632,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.51
pca_spect_full,77.22,0.33,0.76,0.6,0.97,0.16,267,2,4,LWL,131,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,81.5,0.33,0.86,0.26,0.95,0.15,267,2,4,NaiveBayes,0,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.55
pca_spect_full,75.41,0.34,0.76,0.53,0.96,0.16,267,2,4,AdaBoostM1,70,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.52
pca_spect_full,77.56,0.32,0.75,0.5,0.96,0.16,267,2,4,Bagging,50,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,79.06,0.31,0.76,0.7,0.9,0.1,267,2,4,Stacking,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.53
pca_spect_full,76.81,0.32,0.79,0.25,0.95,0.16,267,2,4,LogitBoost,69,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.53
pca_spect_full,75.37,0.39,0.79,0.16,0.93,0.13,267,2,4,RandomCommittee,153,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.5
pca_spect_full,79.06,0.31,0.76,0.7,0.9,0.1,267,2,4,Vote,10,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.53
pca_spect_full,77.95,0.3,0.75,0.6,0.96,0.16,267,2,4,Logistic,40,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,76.45,0.31,0.76,0.4,0.95,0.15,267,2,4,MultilayerPerceptron,1760,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,77.95,0.33,0.75,0.6,0.96,0.16,267,2,4,SimpleLogistic,423,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.54
pca_spect_full,79.06,0.25,0.76,0.7,0.9,0.1,267,2,4,SMO,110,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.55
pca_spect_full,79.4,0.45,0.7,0,0.67,0.5,267,2,4,SVM,0.1,0.007490637,2,-0.101212,6.74E-08,1.03880286,0.45785141,0.022628,-4.12E-08,0.829132356,-0.243909379,0.018349,3.75E-09,0.723387291,-0.13427256,0.092101,-3.37E-08,0.589014166,-0.156951454,0.506731732,5.99938072,0.614666667
pca_spectf_full,70.86,0.44,0.66,0.1,0.83,0.28,349,2,4,J48,20,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.52
pca_spectf_full,72.57,0.39,0.67,0.4,0.9,0.39,349,2,4,DecisionStump,10,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.58
pca_spectf_full,85.37,0.31,0.88,0.25,0.97,0.46,349,2,4,RandomForest,80,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.67
pca_spectf_full,70.29,0.44,0.66,0.14,0.83,0.29,349,2,4,PART,20,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.52
pca_spectf_full,72.57,0.4,0.67,0.4,0.83,0.28,349,2,4,DecisionTable,60,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.53
pca_spectf_full,71.14,0.42,0.7,0.08,0.84,0.28,349,2,4,JRip,100,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.53
pca_spectf_full,71.18,0.5,0.74,0.1,0.86,0.3,349,2,4,OneR,0,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.5
pca_spectf_full,72.57,0.41,0.67,0.4,0.83,0.25,349,2,4,ZeroR,0,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.52
pca_spectf_full,89.71,0.25,0.93,0.44,0.96,0.41,349,2,4,IBk,10,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.69
pca_spectf_full,78.41,0.39,0.82,0.22,0.97,0.47,349,2,4,KStar,1172,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.62
pca_spectf_full,72.57,0.38,0.67,0.4,0.94,0.42,349,2,4,LWL,221,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.59
pca_spectf_full,73.63,0.41,0.8,0.18,0.93,0.42,349,2,4,NaiveBayes,10,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.58
pca_spectf_full,73.74,0.36,0.72,0.27,0.93,0.43,349,2,4,AdaBoostM1,80,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.6
pca_spectf_full,76.92,0.35,0.79,0.28,0.97,0.46,349,2,4,Bagging,80,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.63
pca_spectf_full,72.57,0.42,0.67,0.4,0.83,0.25,349,2,4,Stacking,10,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.52
pca_spectf_full,78.64,0.35,0.81,0.23,0.95,0.44,349,2,4,LogitBoost,80,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.63
pca_spectf_full,88,0.25,0.91,0.42,0.98,0.46,349,2,4,RandomCommittee,190,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.7
pca_spectf_full,72.57,0.42,0.67,0.4,0.83,0.25,349,2,4,Vote,0,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.52
pca_spectf_full,74.03,0.36,0.74,0.42,0.95,0.43,349,2,4,Logistic,50,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.6
pca_spectf_full,73.16,0.37,0.71,0.18,0.94,0.43,349,2,4,MultilayerPerceptron,2332,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.6
pca_spectf_full,73.44,0.36,0.73,0.42,0.95,0.43,349,2,4,SimpleLogistic,561,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.6
pca_spectf_full,72.57,0.37,0.67,0.4,0.83,0.25,349,2,4,SMO,122,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.53
pca_spectf_full,82.24,0.42,0.79,0.44,0.73,0.67,349,2,4,SVM,0.2,0.005730659,2,14.095497,-2.29E-08,39.2983376,-1.792000513,-0.544633,1.14E-16,24.27228066,1.168023426,1.466678,-2.87E-09,16.88779171,-1.015637,0.492936,8.60E-09,14.49812407,-0.196259664,0.584011057,6.256571783,0.6908
pca_splice,87.21,0.26,0.93,0.14,0.99,0.19,3190,3,4,J48,516,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.6
pca_splice,66.33,0.41,0.7,0.1,0.98,0.18,3190,3,4,DecisionStump,78,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.48
pca_splice,88.97,0.23,0.94,0.14,0.99,0.19,3190,3,4,RandomForest,904,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.62
pca_splice,85.27,0.25,0.91,0.14,0.99,0.19,3190,3,4,PART,859,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.6
pca_splice,85.39,0.26,0.91,0.13,0.99,0.19,3190,3,4,DecisionTable,671,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.6
pca_splice,87.08,0.27,0.92,0.14,0.99,0.19,3190,3,4,JRip,2762,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.6
pca_splice,51.97,0.53,0.6,0.06,0.95,0.15,3190,3,4,OneR,48,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.38
pca_splice,51.88,0.47,0.51,0.5,0.92,0.1,3190,3,4,ZeroR,16,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.38
pca_splice,87.74,0.28,0.93,0.14,0.98,0.18,3190,3,4,IBk,1061,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.59
pca_splice,85.08,0.26,0.91,0.13,1,0.2,3190,3,4,KStar,126923,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.6
pca_splice,67.21,0.39,0.72,0.1,0.99,0.19,3190,3,4,LWL,22419,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.49
pca_splice,74.98,0.32,0.8,0.12,1,0.2,3190,3,4,NaiveBayes,63,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.54
pca_splice,50.69,0.39,0.53,0.03,0.97,0.17,3190,3,4,AdaBoostM1,452,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.43
pca_splice,88.75,0.23,0.93,0.14,1,0.2,3190,3,4,Bagging,905,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.62
pca_splice,51.88,0.47,0.51,0.5,0.92,0.1,3190,3,4,Stacking,64,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.38
pca_splice,87.21,0.23,0.92,0.14,1,0.2,3190,3,4,LogitBoost,1076,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.61
pca_splice,88.46,0.24,0.93,0.14,0.99,0.19,3190,3,4,RandomCommittee,2559,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.61
pca_splice,51.88,0.47,0.51,0.5,0.92,0.1,3190,3,4,Vote,16,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.38
pca_splice,89.81,0.21,0.94,0.15,1,0.2,3190,3,4,Logistic,1655,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.63
pca_splice,87.18,0.23,0.92,0.14,0.99,0.2,3190,3,4,MultilayerPerceptron,27363,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.61
pca_splice,89.37,0.21,0.94,0.15,1,0.2,3190,3,4,SimpleLogistic,7927,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.63
pca_splice,89.31,0.32,0.94,0.15,0.99,0.19,3190,3,4,SMO,516,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.59
pca_splice,92.76,0.22,0.93,0.88,0.92,0.94,3190,3,4,SVM,1.53,0.000940439,1.333333333,-0.125272,9.09E-09,6.087620611,56.20723553,0.1573245,-1.25E-09,2.533860293,-0.151007356,-0.2129665,6.27E-09,2.434142883,0.19102208,0.0124145,6.27E-10,2.145041641,-0.0092137,1.025662307,8.46647693,0.882533333
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,J48,0,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.64
pca_sponge,91.79,0.15,0.88,0.7,0.89,0.18,76,3,4,DecisionStump,0,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.65
pca_sponge,91.79,0.17,0.88,0.7,0.9,0.17,76,3,4,RandomForest,17,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.64
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,PART,0,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.64
pca_sponge,91.79,0.16,0.88,0.7,0.88,0.15,76,3,4,DecisionTable,31,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.63
pca_sponge,91.79,0.15,0.88,0.7,0.88,0.15,76,3,4,JRip,0,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.64
pca_sponge,91.79,0.13,0.88,0.7,0.88,0.15,76,3,4,OneR,15,0.039473684,1.333333333,-0.567039,-1.32E-08,2.426908481,0.084555603,-0.280132,-1.32E-08,1.099641048,1.124842886,0.0976435,-9.74E-18,0.984442317,-0.716246017,-0.054719,1.32E-08,0.920094763,0.095946734,0.31847967,4.265612802,0.65
