Accuracy,RMSE,Fscore,Kappa,PRC,AUC,SAR,Dataset,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4
59,0.37,0.57,0.44,0.7,0.82,0.68,pca_art20,100,4,4,DecisionTable,26,0.58,5.8,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
64,0.37,0.63,0.5,0.66,0.82,0.7,pca_art20,100,4,4,JRip,26,0.5,5,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
45,0.52,0.43,0.23,0.47,0.62,0.52,pca_art20,100,4,4,OneR,2,0.79,7.9,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
25,0.44,0.11,0,0.31,0.5,0.44,pca_art20,100,4,4,ZeroR,2,0.75,7.5,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
65,0.4,0.65,0.52,0.63,0.73,0.66,pca_art20,100,4,4,IBk,2,0.54,5.4,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
55,0.41,0.55,0.38,0.8,0.84,0.66,pca_art20,100,4,4,KStar,64,0.6,6,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
53,0.38,0.5,0.39,0.84,0.86,0.67,pca_art20,100,4,4,LWL,21,0.62,6.2,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
70,0.3,0.71,0.58,0.91,0.95,0.78,pca_art20,100,4,4,NaiveBayes,2,0.41,4.1,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
40,0.4,0.3,0.21,0.47,0.69,0.56,pca_art20,100,4,4,AdaBoostM1,8,0.69,6.9,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
68,0.33,0.67,0.56,0.84,0.88,0.74,pca_art20,100,4,4,Bagging,42,0.47,4.7,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
24,0.44,0.1,0,0.31,0.5,0.43,pca_art20,100,4,4,Stacking,5,0.89,8.9,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
69,0.32,0.68,0.57,0.87,0.91,0.76,pca_art20,100,4,4,LogitBoost,49,0.46,4.6,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
70,0.33,0.71,0.59,0.81,0.88,0.75,pca_art20,100,4,4,RandomCommittee,62,0.42,4.2,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
24,0.44,0.1,0,0.31,0.5,0.43,pca_art20,100,4,4,Vote,2,0.89,8.9,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
71,0.32,0.7,0.6,0.84,0.9,0.76,pca_art20,100,4,4,Logistic,36,0.43,4.3,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
75,0.3,0.74,0.65,0.86,0.89,0.78,pca_art20,100,4,4,MultilayerPerceptron,1041,0.38,3.8,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
69,0.33,0.69,0.57,0.81,0.88,0.75,pca_art20,100,4,4,SimpleLogistic,758,0.46,4.6,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
50,0.39,0.48,0.33,0.66,0.82,0.64,pca_art20,100,4,4,SMO,589,0.59,5.9,0.771936393,0.332601537,0.000154004,0.05169112,0.000344721,0.825440583,0.438617389,0.000524959,0.683166086,0.001123794,0.156269129,0.722222222,0.003474832,0.293462453
56,0.47,0.57,0.41,0.45,0.71,0.6,pca_art20,100,4,4,SVM,0.66,0.55,55,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
86,0.29,0.86,0.71,0.89,0.9,0.82,pca_art21,100,2,4,J48,21,0.21,2.1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
85,0.31,0.85,0.7,0.84,0.86,0.8,pca_art21,100,2,4,DecisionStump,6,0.19,1.9,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
89,0.24,0.89,0.78,0.97,0.97,0.87,pca_art21,100,2,4,RandomForest,41,0.14,1.4,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
93,0.2,0.93,0.86,0.92,0.94,0.89,pca_art21,100,2,4,PART,6,0.11,1.1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
85,0.32,0.85,0.7,0.84,0.86,0.8,pca_art21,100,2,4,DecisionTable,17,0.19,1.9,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
84,0.33,0.84,0.67,0.84,0.86,0.79,pca_art21,100,2,4,JRip,11,0.22,2.2,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
89,0.23,0.89,0.77,0.87,0.89,0.85,pca_art21,100,2,4,OneR,2,0.15,1.5,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
50,0.53,0.34,0,0.53,0.5,0.49,pca_art21,100,2,4,ZeroR,1,0.5,5,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
92,0.22,0.92,0.84,0.91,0.93,0.88,pca_art21,100,2,4,IBk,2,0.13,1.3,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
83,0.32,0.83,0.66,0.94,0.92,0.81,pca_art21,100,2,4,KStar,64,0.23,2.3,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
86,0.29,0.86,0.72,0.98,0.97,0.85,pca_art21,100,2,4,LWL,18,0.18,1.8,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
91,0.24,0.91,0.82,0.98,0.98,0.88,pca_art21,100,2,4,NaiveBayes,2,0.1,1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
92,0.21,0.92,0.84,0.98,0.98,0.89,pca_art21,100,2,4,AdaBoostM1,25,0.11,1.1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
87,0.28,0.87,0.73,0.97,0.96,0.85,pca_art21,100,2,4,Bagging,23,0.17,1.7,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
50,0.54,0.34,0,0.53,0.5,0.49,pca_art21,100,2,4,Stacking,5,0.5,5,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
91,0.23,0.91,0.82,0.98,0.98,0.89,pca_art21,100,2,4,LogitBoost,26,0.11,1.1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
92,0.23,0.92,0.84,0.96,0.97,0.89,pca_art21,100,2,4,RandomCommittee,32,0.12,1.2,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
50,0.54,0.34,0,0.53,0.5,0.49,pca_art21,100,2,4,Vote,2,0.5,5,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
93,0.21,0.93,0.86,0.99,0.99,0.9,pca_art21,100,2,4,Logistic,16,0.1,1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
93,0.19,0.93,0.86,0.99,0.99,0.91,pca_art21,100,2,4,MultilayerPerceptron,628,0.1,1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
92,0.23,0.92,0.84,0.99,0.99,0.89,pca_art21,100,2,4,SimpleLogistic,410,0.11,1.1,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
87,0.29,0.86,0.74,0.85,0.88,0.82,pca_art21,100,2,4,SMO,104,0.13,1.3,0.771805855,0.261646542,0.000162909,0.060356027,0.000341939,0.826477326,0.200723212,0.000737531,0.672515214,0.00164239,0.156282668,0.5,0.005218421,0.291306677
85,0.39,0.85,0.7,0.8,0.85,0.77,pca_art21,100,2,4,SVM,0.15,0.18,18,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.16,0.95,0.89,0.94,0.96,0.92,pca_art22,100,2,4,J48,13,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.19,0.95,0.89,0.94,0.96,0.91,pca_art22,100,2,4,DecisionStump,8,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
96,0.14,0.96,0.91,0.99,0.99,0.94,pca_art22,100,2,4,RandomForest,38,0.06,0.6,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.16,0.95,0.89,0.94,0.96,0.92,pca_art22,100,2,4,PART,6,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.18,0.95,0.88,0.96,0.97,0.92,pca_art22,100,2,4,DecisionTable,17,0.06,0.6,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
96,0.14,0.96,0.91,0.96,0.97,0.93,pca_art22,100,2,4,JRip,9,0.06,0.6,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
91,0.23,0.91,0.82,0.91,0.93,0.87,pca_art22,100,2,4,OneR,2,0.11,1.1,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
50,0.53,0.36,0,0.57,0.5,0.49,pca_art22,100,2,4,ZeroR,1,0.5,5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.1,0.97,0.93,0.96,0.97,0.95,pca_art22,100,2,4,IBk,3,0.04,0.4,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
90,0.21,0.9,0.79,0.98,0.98,0.89,pca_art22,100,2,4,KStar,65,0.15,1.5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.12,0.97,0.93,1,1,0.95,pca_art22,100,2,4,LWL,17,0.05,0.5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.13,0.97,0.93,1,1,0.95,pca_art22,100,2,4,NaiveBayes,2,0.03,0.3,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.14,0.95,0.89,0.99,0.99,0.93,pca_art22,100,2,4,AdaBoostM1,25,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
95,0.16,0.95,0.89,0.98,0.99,0.92,pca_art22,100,2,4,Bagging,18,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
50,0.55,0.36,0,0.57,0.5,0.48,pca_art22,100,2,4,Stacking,4,0.5,5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.12,0.97,0.93,0.99,0.99,0.95,pca_art22,100,2,4,LogitBoost,25,0.04,0.4,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.12,0.97,0.93,0.99,0.99,0.95,pca_art22,100,2,4,RandomCommittee,27,0.04,0.4,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
50,0.55,0.36,0,0.57,0.5,0.48,pca_art22,100,2,4,Vote,1,0.5,5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
96,0.13,0.96,0.92,0.99,1,0.94,pca_art22,100,2,4,Logistic,33,0.07,0.7,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
97,0.11,0.97,0.94,1,1,0.95,pca_art22,100,2,4,MultilayerPerceptron,623,0.05,0.5,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
98,0.14,0.98,0.96,1,1,0.95,pca_art22,100,2,4,SimpleLogistic,394,0.03,0.3,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
94,0.15,0.94,0.87,0.94,0.95,0.91,pca_art22,100,2,4,SMO,103,0.06,0.6,0.771775678,0.368079034,0.000198136,0.061744465,0.000376718,0.825247794,0.498090933,0.000839515,0.695457052,0.002047593,0.158194828,0.388888889,0.004848016,0.28874141
94,0.25,0.94,0.88,0.92,0.94,0.876666667,pca_art22,100,2,4,SVM,0.21,0.07,7,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
59,0.39,0.58,0.46,0.74,0.84,0.68,pca_art23,100,4,4,J48,12,0.54,5.4,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
42,0.41,0.32,0.22,0.49,0.69,0.57,pca_art23,100,4,4,DecisionStump,3,0.65,6.5,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
74,0.31,0.75,0.63,0.87,0.91,0.78,pca_art23,100,4,4,RandomForest,46,0.39,3.9,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
54,0.41,0.54,0.38,0.7,0.82,0.65,pca_art23,100,4,4,PART,18,0.59,5.9,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
67,0.37,0.67,0.54,0.8,0.86,0.72,pca_art23,100,4,4,DecisionTable,22,0.45,4.5,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
61,0.37,0.6,0.46,0.67,0.83,0.69,pca_art23,100,4,4,JRip,27,0.54,5.4,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
47,0.51,0.44,0.3,0.5,0.66,0.54,pca_art23,100,4,4,OneR,3,0.79,7.9,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
25,0.44,0.12,0,0.32,0.5,0.44,pca_art23,100,4,4,ZeroR,1,0.75,7.5,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
81,0.29,0.81,0.73,0.79,0.88,0.8,pca_art23,100,4,4,IBk,3,0.32,3.2,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
71,0.36,0.71,0.58,0.8,0.87,0.74,pca_art23,100,4,4,KStar,67,0.43,4.3,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
47,0.38,0.41,0.3,0.84,0.88,0.66,pca_art23,100,4,4,LWL,22,0.64,6.4,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
81,0.27,0.82,0.72,0.89,0.92,0.82,pca_art23,100,4,4,NaiveBayes,3,0.28,2.8,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
42,0.41,0.32,0.22,0.49,0.69,0.57,pca_art23,100,4,4,AdaBoostM1,9,0.65,6.5,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
72,0.34,0.71,0.61,0.86,0.91,0.77,pca_art23,100,4,4,Bagging,43,0.39,3.9,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
22,0.44,0.11,0,0.32,0.5,0.43,pca_art23,100,4,4,Stacking,4,0.81,8.1,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
60,0.35,0.62,0.45,0.84,0.88,0.71,pca_art23,100,4,4,LogitBoost,50,0.57,5.7,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
76,0.31,0.76,0.66,0.86,0.9,0.78,pca_art23,100,4,4,RandomCommittee,62,0.39,3.9,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
22,0.44,0.11,0,0.32,0.5,0.43,pca_art23,100,4,4,Vote,2,0.81,8.1,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
73,0.31,0.72,0.62,0.88,0.93,0.78,pca_art23,100,4,4,Logistic,36,0.38,3.8,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
78,0.3,0.77,0.69,0.85,0.92,0.8,pca_art23,100,4,4,MultilayerPerceptron,1044,0.32,3.2,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
68,0.33,0.66,0.56,0.85,0.91,0.76,pca_art23,100,4,4,SimpleLogistic,724,0.42,4.2,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
64,0.36,0.59,0.51,0.73,0.89,0.72,pca_art23,100,4,4,SMO,592,0.43,4.3,0.77191738,0.368079034,0.000180081,0.056146426,0.000444553,0.825050205,0.557564478,0.000670486,0.692204235,0.001417323,0.155798045,0.277777778,0.0045705,0.297339237
71,0.38,0.71,0.61,0.59,,,pca_art23,100,4,4,SVM,0.6,0.4,40,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
49,0.51,0.46,0.22,0.58,0.7,0.56,pca_art25,100,3,4,J48,29,0.67,6.7,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
48,0.45,0.41,0.23,0.54,0.69,0.57,pca_art25,100,3,4,DecisionStump,4,0.61,6.1,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
58,0.42,0.58,0.36,0.74,0.8,0.65,pca_art25,100,3,4,RandomForest,53,0.62,6.2,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
60,0.46,0.6,0.38,0.64,0.75,0.63,pca_art25,100,3,4,PART,16,0.59,5.9,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
56,0.44,0.52,0.34,0.6,0.74,0.62,pca_art25,100,3,4,DecisionTable,18,0.56,5.6,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
51,0.48,0.5,0.27,0.56,0.68,0.57,pca_art25,100,3,4,JRip,25,0.64,6.4,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
48,0.59,0.48,0.23,0.5,0.63,0.51,pca_art25,100,3,4,OneR,2,0.75,7.5,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
34,0.48,0.19,0,0.39,0.5,0.45,pca_art25,100,3,4,ZeroR,1,0.66,6.6,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
63,0.48,0.61,0.42,0.6,0.71,0.62,pca_art25,100,3,4,IBk,3,0.54,5.4,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
51,0.51,0.48,0.28,0.72,0.75,0.58,pca_art25,100,3,4,KStar,66,0.66,6.6,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
47,0.44,0.39,0.22,0.79,0.82,0.62,pca_art25,100,3,4,LWL,20,0.64,6.4,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
65,0.39,0.65,0.45,0.81,0.85,0.7,pca_art25,100,3,4,NaiveBayes,2,0.49,4.9,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
48,0.45,0.41,0.23,0.53,0.66,0.56,pca_art25,100,3,4,AdaBoostM1,9,0.61,6.1,0.771837145,0.403556531,0.000136044,0.05684886,0.000259109,0.826021369,0.438617389,0.000599652,0.682441504,0.002076747,0.157582271,0.277777778,0.004523472,0.293512704
